id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
3144,F,1.5,1.1875,0.3875,31.6096925,11.07047975,6.22271525,9.4970825,13.0
3145,I,0.5375,0.425,0.125,1.80019325,0.60951425,0.396893,0.56699,5.0
3146,I,1.075,0.8125,0.2625,10.27669375,4.9044635,2.08368825,2.9766975,7.0
3147,M,1.6125,1.25,0.4875,39.179009,19.06503875,6.59125875,11.056305,12.0
3148,F,1.725,1.35,0.5125,49.34230475,18.0586315,7.9662095,20.5533875,13.0
3149,I,1.425,1.0625,0.3,21.72989175,9.865626,3.6570855,6.19436575,8.0
3150,I,1.3,1.0125,0.3,18.71067,8.63242275,3.8838815,6.19436575,9.0
3151,F,1.5,1.2125,0.3875,28.8881405,12.40290625,6.33611325,9.4970825,10.0
3152,M,1.5625,1.2125,0.425,34.5013415,16.40018575,7.41339425,8.9867915,11.0
3153,M,1.4375,1.125,0.375,25.798045,11.4248485,4.989512,6.9456275,11.0
3154,M,1.3125,1.1,0.3875,26.46425825,10.6310625,5.159609,8.3631025,11.0
3155,M,1.375,1.125,0.4125,26.64853,10.21999475,6.98815175,6.6621325,10.0
3156,M,1.575,1.2625,0.4375,35.33765175,15.025235,7.32834575,9.7805775,13.0
3157,I,1.125,0.8875,0.3125,12.94154675,5.9817445,3.5436875,3.18931875,7.0
3158,I,1.1,0.8875,0.2625,12.813974,5.6982495,2.2963095,3.685435,8.0
3159,M,1.2875,1.0,0.35,17.22232125,7.07320025,3.72795925,5.2446575,8.0
3160,M,1.375,1.075,0.375,24.7491135,9.28446125,6.0951425,6.9456275,10.0
3161,F,1.45,1.125,0.35,28.64716975,11.15552825,6.08096775,8.3631025,14.0
3162,F,1.0875,0.875,0.3125,11.7083435,4.46504625,2.82077525,3.685435,11.0
3163,M,1.5625,1.2,0.4375,35.6920205,14.6566915,7.35669525,9.355335,10.0
3164,I,0.775,0.575,0.2,3.4302895,1.34660125,0.75126175,1.13398,6.0
3165,M,1.275,0.9875,0.3375,17.36406875,7.6260155,4.025629,4.819415,10.0
3166,M,1.55,1.225,0.4625,32.0065855,13.79203175,7.314171,10.20582,10.0
3167,F,1.175,0.875,0.3375,15.4504775,5.37223025,3.912231,5.2446575,13.0
3168,M,1.8625,1.425,0.475,53.4388075,25.8830935,11.623295,12.643877,10.0
3169,I,1.0125,0.775,0.2375,8.901743,3.7137845,1.984465,2.6932025,8.0
3170,M,1.6125,1.25,0.425,36.69842775,17.1514475,7.767763,10.20582,9.0
3171,F,1.425,1.125,0.4,25.35862775,11.8784405,5.6982495,7.654365,11.0
3172,I,1.0375,0.8125,0.25,10.0073735,4.0539785,2.08368825,2.83495,8.0
3173,M,1.8125,1.3875,0.4625,43.828327,20.34076625,10.56018875,10.9145575,11.0
3174,F,1.575,1.2125,0.4125,33.12639075,13.65028425,7.484268,8.0796075,9.0
3175,M,1.1125,0.85,0.2875,12.06271225,5.74077375,2.62232875,3.2034935,7.0
3176,I,1.125,0.8875,0.3,13.8062065,6.33611325,2.2963095,4.53592,8.0
3177,I,0.675,0.4375,0.15,1.7860185,0.77961125,0.226796,0.56699,6.0
3178,F,1.425,1.1375,0.4,24.9192105,11.396499,5.57067675,7.37087,9.0
3179,I,1.0,0.75,0.2375,7.58349125,3.2601925,1.360776,2.551455,7.0
3180,I,0.8125,0.625,0.1875,4.03980375,1.5025235,0.97805775,1.360776,7.0
3181,F,1.35,1.1,0.4125,27.39979175,10.546014,5.613201,8.50485,10.0
3182,M,1.4125,1.1125,0.3875,24.9192105,9.99319875,5.046211,8.15048125,10.0
3183,I,0.9375,0.7,0.2375,6.577084,3.18931875,1.23320325,2.041164,7.0
3184,M,1.6125,1.3,0.4125,43.3463855,18.83824275,9.468733,11.7650425,11.0
3185,I,1.3875,1.05,0.3375,19.71707725,9.6671795,4.63514325,5.5281525,8.0
3186,I,1.4125,1.1,0.35,23.7285315,11.736693,4.9044635,6.80388,9.0
3187,F,1.725,1.3125,0.5,50.6605565,19.1359125,10.87203325,13.324265,13.0
3188,I,1.375,1.075,0.35,23.81358,10.33339275,5.3013565,5.5281525,11.0
3189,I,1.225,0.975,0.3125,17.2648455,6.76135575,3.04757125,5.6699,7.0
3190,F,1.7375,1.4125,0.5125,49.34230475,24.56484175,11.5382465,12.82814875,11.0
3191,M,0.7625,0.575,0.1875,4.29494925,1.71514475,0.8788345,1.2757275,7.0
3192,F,1.5125,1.175,0.3875,46.096287,21.16290175,9.8939755,8.788345,11.0
3193,M,0.975,0.725,0.2375,7.18659825,3.92640575,1.63009625,2.4097075,6.0
3194,M,1.4375,1.175,0.3125,24.9192105,11.0846545,5.783298,6.23689,7.0
3195,F,1.325,1.0625,0.325,23.88445375,7.6260155,5.20213325,7.087375,17.0
3196,F,1.675,1.2875,0.4,46.13881125,19.17843675,8.71747125,11.3398,11.0
3197,F,1.6,1.25,0.4375,38.00250475,12.757275,9.22776225,10.0640725,13.0
3198,F,1.625,1.2375,0.475,39.19318375,19.220961,8.46232575,11.056305,11.0
3199,F,1.4,1.075,0.5,23.91280325,9.82310175,4.5642695,8.6465975,17.0
3200,F,1.475,1.1375,0.3625,25.86891875,12.6722265,5.03203625,6.80388,9.0
3201,M,1.4,1.1375,0.3625,24.28134675,12.00601325,4.89028875,7.654365,9.0
3202,F,1.55,1.2,0.4125,34.6147395,17.10892325,7.49844275,8.6465975,11.0
3203,M,1.525,1.2125,0.3875,31.638042,15.94659375,6.22271525,7.89533575,9.0
3204,F,1.5375,1.1875,0.4,31.75144,13.60776,7.41339425,9.3269855,9.0
3205,I,1.2375,0.95,0.3,14.9968855,6.293589,2.6932025,4.53592,9.0
3206,M,1.8,1.3875,0.5375,60.6962795,31.4395955,11.0279555,25.4295015,11.0
3207,M,1.675,1.35,0.45,43.0628905,22.15513425,9.015141,12.40290625,9.0
3208,M,1.1875,0.9125,0.3375,14.004653,5.34388075,2.6932025,5.2446575,21.0
3209,F,1.4625,1.1625,0.4625,30.03629525,11.679994,6.25106475,11.056305,11.0
3210,M,1.8,1.4375,0.5,52.29065275,21.262125,10.16329575,16.44271,17.0
3211,F,1.5125,1.1875,0.4125,29.1149365,12.40290625,6.80388,9.2135875,12.0
3212,F,1.3125,1.0125,0.4,24.56484175,8.00873375,3.98310475,8.221355,17.0
3213,F,1.425,1.125,0.375,25.27357925,11.169703,6.22271525,7.18659825,8.0
3214,I,1.5,1.1875,0.375,33.40988575,15.43630275,7.10154975,8.50485,9.0
3215,F,1.375,1.0125,0.425,23.71435675,9.2135875,5.51397775,7.087375,12.0
3216,F,1.625,1.3125,0.5,48.67007875,15.06775925,8.85921875,13.60776,16.0
3217,F,1.45,1.125,0.4875,26.3933845,10.77281,5.1879585,8.3631025,15.0
3218,I,0.7375,0.5375,0.1875,4.12485225,1.871067,0.793786,1.247378,6.0
3219,I,1.3,1.0,0.3,16.9813505,7.3992195,3.86970675,5.10291,9.0
3220,F,1.3875,1.0625,0.325,24.607366,7.8528115,5.9250455,8.0796075,12.0
3221,M,1.6625,1.3,0.425,38.42774725,16.20173925,8.29222875,10.20582,10.0
3222,F,1.3,1.025,0.3375,18.6256215,8.46232575,4.63514325,5.6699,9.0
3223,I,0.9,0.675,0.225,6.39281225,2.9766975,1.40330025,1.984465,6.0
3224,F,1.2625,0.975,0.35,21.87163925,11.4248485,4.025629,5.2446575,8.0
3225,F,1.4625,1.15,0.35,24.834162,11.623295,5.17378375,5.953395,9.0
3226,I,1.2,0.9,0.3125,15.2236815,6.16601625,2.96252275,4.9611625,8.0
3227,F,1.4375,1.1625,0.3625,31.79396425,14.04717725,5.62737575,8.9300925,13.0
3228,M,1.425,1.125,0.3875,24.0687255,8.164656,5.556502,7.2291225,11.0
3229,M,1.4125,1.125,0.3875,25.3728025,12.23280925,5.839997,6.973977,9.0
3230,M,1.4125,1.1375,0.3125,25.41532675,11.8784405,4.762716,7.7961125,12.0
3231,M,1.5,1.1875,0.4375,30.844256,14.911837,5.40057975,8.6465975,10.0
3232,F,1.55,1.3125,0.4375,34.5013415,15.0535845,7.27164675,11.056305,10.0
3233,I,1.125,0.85,0.275,12.48795475,5.10291,2.9199985,3.685435,8.0
3234,I,1.175,0.9375,0.3375,14.81261375,5.6699,3.92640575,4.6776675,9.0
3235,I,1.0,0.775,0.25,8.618248,3.92640575,1.814368,2.4664065,6.0
3236,M,1.475,1.1125,0.3875,26.18076325,11.679994,6.010094,7.37087,9.0
3237,M,1.575,1.2625,0.3875,35.777069,17.70426275,7.32834575,9.4970825,11.0
3238,M,1.625,1.25,0.4125,38.782116,16.3576615,8.164656,9.4970825,10.0
3239,M,1.6375,1.275,0.425,39.76017375,19.9863975,9.39785925,9.4970825,10.0
3240,F,1.6125,1.2625,0.425,36.570855,16.37183625,8.88756825,9.7805775,11.0
3241,M,1.7125,1.3375,0.4625,43.1762885,20.45416425,10.546014,10.8011595,11.0
3242,I,0.9375,0.7,0.2,7.1157245,3.69960975,1.34660125,2.25378525,7.0
3243,I,0.925,0.7125,0.2375,6.577084,2.53728025,1.68679525,2.1262125,7.0
3244,I,0.8875,0.6625,0.1875,6.44951125,2.22543575,1.2757275,1.77184375,6.0
3245,M,1.1875,0.925,0.275,13.437663,5.40057975,2.9199985,4.3941725,10.0
3246,I,1.1,0.8875,0.3,12.43125575,4.6776675,2.5231055,3.5436875,10.0
3247,M,1.55,1.2,0.3875,27.76833525,13.721158,5.85417175,6.7755305,10.0
3248,F,1.25,1.0,0.35,19.94387325,7.3992195,3.9405805,6.23689,11.0
3249,F,1.6375,1.275,0.4125,42.2124055,20.0430965,10.20582,9.355335,12.0
3250,M,1.45,1.1,0.3625,24.8058125,12.303683,5.329706,6.6621325,8.0
3251,I,0.825,0.6625,0.2125,5.556502,2.19708625,0.86465975,1.530873,6.0
3252,M,1.3125,1.0125,0.3625,20.34076625,8.71747125,4.32329875,6.3786375,9.0
3253,F,1.4375,1.125,0.4125,27.1304715,9.36950975,5.5281525,8.221355,15.0
3254,F,1.5625,1.225,0.3875,34.79901125,17.293195,6.67630725,8.9300925,12.0
3255,M,1.4625,1.1875,0.45,31.6096925,10.67358675,8.34892775,9.2135875,10.0
3256,I,0.525,0.425,0.1375,1.31825175,0.5386405,0.3118445,0.43941725,4.0
3257,I,1.425,1.1375,0.35,23.7285315,10.262519,4.989512,7.7961125,13.0
3258,M,1.6,1.325,0.45,39.56172725,16.329312,8.391452,12.757275,14.0
3259,F,1.7,1.4,0.475,47.003471,21.98503725,9.17106325,12.3320325,11.0
3260,M,1.4125,1.075,0.375,23.51591025,11.4248485,5.329706,6.520385,10.0
3261,M,1.2,0.8875,0.25,15.5071765,6.2652395,3.458639,3.98310475,8.0
3262,F,1.4375,1.125,0.3375,26.03901575,9.87980075,5.216308,8.0796075,14.0
3263,F,1.65,1.3,0.4125,39.19318375,19.03668925,8.32057825,9.355335,10.0
3264,F,1.4125,1.1625,0.3375,28.76056775,12.11941125,6.690482,7.5126175,10.0
3265,F,1.5625,1.2625,0.5,38.20095125,13.56523575,7.44174375,13.60776,16.0
3266,M,1.45,1.1625,0.4125,31.638042,11.4248485,7.3425205,10.0640725,11.0
3267,M,1.175,0.925,0.3,14.04717725,6.50621025,2.82077525,4.3941725,10.0
3268,F,1.425,1.1625,0.4125,29.3417325,12.47378,7.66853975,7.5126175,10.0
3269,M,1.25,0.9375,0.3375,23.019794,11.58077075,4.706017,5.10291,9.0
3270,F,1.3625,1.0125,0.3625,22.0275615,8.54737425,4.55009475,6.747181,10.0
3271,M,1.625,1.2875,0.45,35.62114675,15.26620575,8.34892775,10.0640725,10.0
3272,F,1.275,1.0,0.3,18.313777,7.49844275,4.1106775,5.0178615,10.0
3273,M,1.525,1.175,0.3875,32.601925,15.46465225,7.07320025,7.654365,9.0
3274,F,1.65,1.3375,0.4375,37.42134,14.0330025,9.241937,13.16834275,15.0
3275,M,1.2875,1.05,0.35,20.93610575,8.17883075,4.01145425,7.37087,11.0
3276,M,1.5875,1.2875,0.4375,36.78347625,16.499409,8.901743,10.6310625,10.0
3277,M,1.4375,1.1,0.3875,27.73998575,11.8784405,5.8683465,7.5126175,10.0
3278,I,1.5625,1.2375,0.4375,32.715323,13.5794105,6.76135575,10.3475675,11.0
3279,M,1.675,1.25,0.3875,37.1094955,18.46969925,8.2497045,8.7599955,9.0
3280,F,1.55,1.2125,0.3875,34.60056475,13.93377925,8.3064035,10.77281,15.0
3281,I,0.5,0.3625,0.125,1.020582,0.3118445,0.1417475,0.35436875,4.0
3282,I,1.425,1.1125,0.375,25.01843375,11.75086775,5.2446575,6.9456275,12.0
3283,M,1.4375,1.125,0.375,28.05183025,15.52135125,6.8322295,6.80388,10.0
3284,F,1.4375,1.0625,0.4,31.18445,13.210867,7.257472,8.0796075,10.0
3285,F,1.6125,1.2,0.4125,30.17804275,12.74310025,6.95980225,8.51902475,11.0
3286,F,1.3,1.0375,0.3375,24.59319125,11.35397475,4.7343665,7.2291225,10.0
3287,I,1.4125,1.1,0.4,23.9553275,11.0846545,4.63514325,7.5126175,8.0
3288,M,1.275,1.0125,0.3125,18.12950525,8.3631025,4.06815325,6.6621325,10.0
3289,M,1.3,1.0,0.325,20.79435825,9.8372765,4.819415,5.2446575,9.0
3290,I,1.1375,0.875,0.3,14.81261375,6.67630725,3.01922175,3.3735905,7.0
3291,M,1.5375,1.175,0.375,31.00017825,11.4248485,6.67630725,8.9300925,13.0
3292,F,1.45,1.125,0.35,22.736299,10.19164525,4.082328,6.3786375,10.0
3293,M,1.6125,1.25,0.4,33.55163325,16.40018575,7.7394135,9.00096625,10.0
3294,M,1.5625,1.2125,0.4125,32.2900805,14.16057525,6.64795775,8.788345,13.0
3295,I,1.325,0.9875,0.325,17.53416575,6.406987,3.4869885,5.2446575,9.0
3296,I,1.0125,0.75,0.225,8.618248,4.63514325,1.7293195,2.2396105,7.0
3297,F,1.4,1.125,0.3375,26.80445225,12.34620725,5.68407475,7.2291225,9.0
3298,M,1.6875,1.3375,0.4375,45.91201525,20.695135,9.51125725,13.33843975,12.0
3299,M,1.2125,0.95,0.325,20.638436,8.1930055,4.649318,5.06038575,12.0
3300,M,1.5125,1.2,0.375,27.839209,15.03940975,6.5487345,8.0796075,9.0
3301,F,1.5875,1.275,0.475,37.1094955,14.968536,8.15048125,11.24057675,15.0
3302,F,1.2625,0.9625,0.3875,19.8163005,8.09378225,4.8477645,6.6621325,12.0
3303,F,1.3625,1.075,0.35,27.54153925,9.14271375,5.386405,8.221355,10.0
3304,I,1.0,0.7875,0.225,7.41339425,3.005047,1.020582,2.4097075,8.0
3305,F,1.5125,1.1875,0.3875,29.10076175,11.75086775,7.2291225,8.6465975,15.0
3306,F,1.5125,1.2,0.4125,32.88542,14.13222575,6.76135575,9.7805775,18.0
3307,I,1.25,0.9625,0.325,16.76872925,8.164656,3.72795925,4.6776675,9.0
3308,F,1.5375,1.1875,0.375,32.034935,14.84096325,8.5331995,8.6465975,11.0
3309,M,0.9625,0.7125,0.225,7.654365,2.721552,1.7293195,2.26796,10.0
3310,F,1.6875,1.3625,0.4875,49.781722,15.762322,11.566596,16.44271,17.0
3311,M,1.4375,1.1375,0.375,26.7902775,11.679994,7.0023265,7.087375,9.0
3312,I,0.9875,0.75,0.2125,7.824462,2.6932025,1.3891255,2.4097075,7.0
3313,F,1.45,1.1125,0.4375,27.555714,11.453198,6.25106475,7.93786,11.0
3314,F,1.45,1.1375,0.425,29.72445075,12.3320325,6.010094,8.788345,11.0
3315,I,1.3,0.9875,0.3125,18.71067,7.540967,3.7137845,4.9611625,9.0
3316,I,1.375,1.0625,0.4,24.93338525,10.87203325,5.17378375,8.0796075,14.0
3317,F,1.575,1.225,0.375,32.16250775,14.92601175,7.200773,8.9300925,13.0
3318,I,1.15,0.875,0.3125,12.190285,5.34388075,2.50893075,3.75630875,8.0
3319,I,0.9125,0.6875,0.2125,6.90310325,3.798833,0.9922325,1.927766,7.0
3320,F,1.5125,1.1625,0.425,30.71668325,14.21727425,6.80388,7.7961125,12.0
3321,M,1.6125,1.275,0.425,36.117263,15.35125425,7.9662095,10.489315,9.0
3322,M,1.55,1.2125,0.4125,29.44095575,11.8784405,6.93145275,9.7805775,13.0
3323,F,2.0,1.55,0.5,71.31316725,33.92017675,14.18892475,17.57669,11.0
3324,I,1.0375,0.75,0.25,8.845044,3.55786225,1.80019325,2.2963095,7.0
3325,F,1.0125,0.775,0.2375,8.901743,3.52951275,1.80019325,2.83495,14.0
3326,M,1.5,1.1875,0.3625,28.10852925,13.16834275,7.654365,7.93786,10.0
3327,M,1.3,1.0,0.3625,22.75047375,9.14271375,5.386405,6.23689,10.0
3328,I,1.2,0.975,0.3,16.91047675,6.293589,3.84135725,4.252425,8.0
3329,I,0.825,0.65,0.225,5.046211,2.19708625,1.17650425,1.984465,6.0
3330,F,1.5625,1.2125,0.425,34.74231225,15.35125425,6.36446275,9.7805775,11.0
3331,I,0.95,0.675,0.2375,8.46232575,3.96893,1.80019325,2.26796,7.0
3332,F,1.675,1.3125,0.4125,38.20095125,18.46969925,9.28446125,9.355335,10.0
3333,M,1.6,1.2125,0.45,39.27823225,16.51358375,8.49067525,11.509897,13.0
3334,I,1.15,0.8875,0.325,13.99047825,5.37223025,2.50893075,4.3941725,8.0
3335,M,1.55,1.225,0.3875,32.10580875,13.65028425,5.556502,8.50485,15.0
3336,I,1.25,1.0,0.35,19.74542675,7.27164675,4.97533725,6.23689,10.0
3337,I,0.95,0.7375,0.2375,7.72523875,3.2601925,1.63009625,2.4097075,7.0
3338,I,0.5875,0.4125,0.1375,1.6726205,0.7654365,0.35436875,0.4252425,6.0
3339,M,1.525,1.2125,0.4125,30.91512975,12.3887315,5.40057975,10.0640725,13.0
3340,I,1.0,0.75,0.2375,9.19941275,3.98310475,1.8994165,2.6932025,7.0
3341,F,1.5875,1.25,0.425,36.55668025,15.8473705,8.60407325,10.3475675,10.0
3342,M,1.175,0.9375,0.2875,18.71067,7.29999625,4.66349275,4.819415,11.0
3343,I,0.7125,0.525,0.15,3.005047,1.45999925,0.60951425,0.850485,5.0
3344,I,1.25,0.9375,0.25,13.8062065,6.02426875,3.01922175,3.96893,8.0
3345,I,1.1125,0.85,0.2875,11.92096475,5.65572525,1.8994165,2.6932025,6.0
3346,M,1.6375,1.25,0.425,39.7743485,19.54698025,8.7599955,8.221355,10.0
3347,I,1.225,0.9625,0.2625,14.8834875,6.8322295,3.175144,3.8271825,8.0
3348,I,0.6625,0.4875,0.15,3.005047,1.530873,0.52446575,0.793786,5.0
3349,M,1.5,1.175,0.4125,34.03357475,15.80484625,6.747181,8.788345,8.0
3350,M,1.55,1.2,0.4125,29.48348,12.37455675,6.80388,9.63883,12.0
3351,M,1.5625,1.225,0.3625,30.900955,13.324265,6.577084,8.788345,9.0
3352,M,1.5125,1.175,0.4125,31.18445,12.79979925,6.747181,10.0640725,11.0
3353,I,0.4875,0.275,0.0,0.907184,0.340194,0.1417475,0.1417475,3.0
3354,I,0.9375,0.6875,0.2375,6.39281225,2.721552,1.190679,1.71514475,7.0
3355,M,1.45,1.1125,0.375,27.91008275,11.8784405,6.123492,8.788345,11.0
3356,M,1.4375,1.175,0.4625,31.75144,12.00601325,6.7755305,9.07184,19.0
3357,M,1.6,1.2625,0.4625,43.318036,19.674553,10.432616,10.546014,10.0
3358,F,1.675,1.3125,0.4875,47.230267,12.51630425,9.48290775,22.11261,16.0
3359,F,1.775,1.4,0.5125,45.2741515,14.50076925,9.922325,16.44271,18.0
3360,F,1.475,1.1875,0.45,24.13959925,10.489315,4.53592,7.7961125,13.0
3361,M,1.5875,1.25,0.4125,34.6147395,15.0535845,6.59125875,9.922325,14.0
3362,M,1.4375,1.0875,0.3625,30.0221205,14.69921575,6.76135575,8.221355,11.0
3363,M,1.2,0.95,0.2875,15.87572,6.0951425,2.9199985,4.9611625,7.0
3364,I,0.95,0.7,0.225,6.1518415,3.005047,1.4458245,1.70097,7.0
3365,I,1.45,1.0875,0.3625,24.210473,11.0846545,4.762716,6.23689,9.0
3366,I,0.7625,0.55,0.2,5.34388075,2.26796,1.14815475,1.5592225,6.0
3367,M,1.3125,1.0625,0.3,21.70154225,8.88756825,4.989512,6.9456275,13.0
3368,M,1.5875,1.2625,0.425,36.3724085,16.6411565,8.618248,10.0073735,10.0
3369,M,1.6125,1.3125,0.4375,34.9549335,16.0741665,6.98815175,10.6310625,12.0
3370,M,1.275,0.975,0.3375,15.5071765,6.5487345,3.061746,5.6699,14.0
3371,M,1.4375,1.125,0.3625,24.777463,10.3475675,4.252425,7.2291225,10.0
3372,I,1.25,0.95,0.3375,15.43630275,6.0951425,3.5436875,4.32329875,7.0
3373,I,0.3875,0.2625,0.0875,0.41106775,0.09922325,0.0850485,0.1417475,3.0
3374,I,0.9625,0.725,0.2375,8.57572375,4.0539785,1.88524175,2.16873675,7.0
3375,M,1.6375,1.2875,0.5625,41.82968725,18.427175,8.63242275,12.0485375,10.0
3376,M,1.5375,1.175,0.4125,32.81454625,14.13222575,7.7961125,8.9300925,12.0
3377,I,0.875,0.65,0.225,6.27941425,2.39553275,1.2757275,1.984465,5.0
3378,F,1.625,1.2375,0.45,34.60056475,13.50853675,8.901743,11.056305,12.0
3379,M,1.3375,1.05,0.3625,19.97222275,9.355335,4.5075705,5.8116475,8.0
3380,M,1.4625,1.15,0.4625,29.9654215,10.61688775,5.8116475,9.2135875,21.0
3381,M,1.6125,1.2,0.4125,31.31202275,13.60776,6.81805475,8.9300925,10.0
3382,M,1.5625,1.225,0.3625,38.68289275,15.5638755,8.15048125,10.20582,13.0
3383,M,1.2125,0.925,0.3125,16.23008875,7.78193775,3.912231,4.3941725,9.0
3384,I,0.9375,0.75,0.2375,8.7599955,3.44446425,1.77184375,2.551455,8.0
3385,F,1.4375,1.125,0.4,26.63435525,10.67358675,5.14543425,7.087375,14.0
3386,F,1.3125,1.0,0.35,20.0430965,9.17106325,4.23825025,5.953395,9.0
3387,F,0.925,0.6875,0.25,6.293589,2.6365035,1.77184375,1.984465,7.0
3388,M,1.4125,1.1375,0.3875,27.08794725,12.47378,6.78970525,7.7961125,9.0
3389,F,1.65,1.25,0.375,39.349106,17.67591325,8.561549,11.3681495,10.0
3390,M,1.5625,1.2,0.4,32.034935,15.1669825,7.597666,9.355335,12.0
3391,I,1.25,0.975,0.3375,15.74814725,6.2652395,3.2601925,4.52174525,7.0
3392,I,0.775,0.5625,0.2,3.7137845,1.60174675,1.00640725,1.417475,5.0
3393,M,0.7375,0.5375,0.1875,3.13261975,1.63009625,0.83631025,1.13398,10.0
3394,F,1.4875,1.2125,0.3625,28.689694,13.65028425,5.386405,7.5126175,10.0
3395,I,0.675,0.5,0.2125,2.99087225,1.304077,0.52446575,0.850485,6.0
3396,I,1.1875,0.9,0.325,15.2236815,6.44951125,2.65067825,5.51397775,9.0
3397,F,1.125,0.9,0.3125,15.2236815,6.95980225,2.608154,4.252425,9.0
3398,F,1.0625,0.775,0.2875,10.27669375,3.7137845,2.664853,4.252425,11.0
3399,F,1.3125,0.95,0.3375,19.85882475,9.752228,3.7137845,5.953395,9.0
3400,M,1.6,1.225,0.4,32.31843,13.60776,7.01650125,8.788345,11.0
3401,I,1.4625,1.125,0.4,25.3728025,10.24834425,5.68407475,6.0951425,8.0
3402,I,1.5,1.225,0.4375,28.462898,11.963489,6.350288,8.50485,15.0
3403,M,1.8,1.4125,0.4625,50.008518,23.23241525,10.44679075,12.3320325,11.0
3404,I,0.8375,0.5,0.2125,4.309124,1.74349425,1.077281,1.2757275,6.0
3405,M,1.4125,1.1,0.375,23.40251225,10.70193625,5.8683465,7.2291225,10.0
3406,M,1.575,1.225,0.425,31.19862475,14.5999925,7.15824875,8.3631025,11.0
3407,M,1.55,1.2,0.4125,28.33532525,13.60776,6.76135575,8.50485,12.0
3408,F,1.25,1.0125,0.375,20.0430965,9.695529,4.8477645,5.8116475,10.0
3409,I,1.1,0.775,0.2625,10.19164525,4.89028875,2.59397925,3.2601925,7.0
3410,M,1.5875,1.3125,0.45,40.61065875,19.391058,10.20582,10.0640725,10.0
3411,F,1.25,0.9875,0.35,17.236496,6.10931725,3.72795925,6.520385,12.0
3412,M,1.55,1.2,0.4375,29.8520235,12.77144975,6.93145275,9.2135875,12.0
3413,I,0.7875,0.6125,0.2125,4.819415,1.63009625,0.963883,1.70097,6.0
3414,I,0.825,0.625,0.175,5.31553125,1.77184375,1.417475,1.984465,6.0
3415,I,0.75,0.575,0.2,3.6003865,1.360776,0.32601925,1.13398,6.0
3416,F,1.5,1.1875,0.4,29.69610125,12.927372,6.64795775,8.50485,10.0
3417,F,1.5875,1.3125,0.4375,35.4652245,15.06775925,9.525432,11.1980525,13.0
3418,M,1.4875,1.1875,0.4,31.70891575,14.89766225,6.08096775,8.221355,13.0
3419,I,1.425,1.0625,0.3625,24.720764,12.79979925,4.57844425,6.23689,8.0
3420,M,1.5625,1.2125,0.475,35.19590425,14.84096325,7.52679225,11.056305,13.0
3421,F,1.45,1.15,0.3375,28.78891725,13.90542975,5.17378375,7.5126175,11.0
3422,M,0.9875,0.75,0.275,9.39785925,5.4714535,1.85689225,2.4097075,7.0
3423,F,1.3,1.025,0.3125,18.597272,8.3064035,3.685435,5.953395,9.0
3424,M,1.425,1.1,0.3125,24.040376,12.28950825,4.3941725,6.80388,9.0
3425,F,1.5625,1.2875,0.4125,35.4652245,16.76872925,8.164656,10.77281,10.0
3426,M,1.2875,0.975,0.325,18.597272,7.04485075,4.03980375,4.819415,9.0
3427,M,1.325,1.0625,0.35,20.3265915,9.8372765,4.57844425,6.0951425,10.0
3428,F,1.575,1.275,0.4625,44.168521,18.0586315,7.087375,13.7495075,17.0
3429,F,1.5125,1.2125,0.4125,34.3879435,15.0535845,6.98815175,11.90679,14.0
3430,M,1.55,1.275,0.45,33.8209535,13.2757275,7.2291225,8.66077225,11.0
3431,F,1.325,1.0625,0.35,19.1926115,8.12213175,4.706017,6.520385,11.0
3432,I,0.95,0.725,0.225,7.78193775,3.41611475,1.23320325,2.324659,6.0
3433,M,1.6,1.2625,0.4375,33.46658475,13.87708025,7.78193775,9.2135875,12.0
3434,F,1.4375,1.125,0.4,23.09066775,9.42620875,5.10291,7.7961125,13.0
3435,F,1.475,1.1625,0.3875,30.560761,12.757275,5.93922025,7.93786,10.0
3436,F,1.425,1.075,0.35,28.91649,13.4660125,5.3580555,7.087375,13.0
3437,M,1.6125,1.3,0.4,36.7126025,14.35902175,8.391452,11.3398,11.0
3438,F,1.45,1.1375,0.375,26.46425825,10.2341695,5.51397775,8.1363065,11.0
3439,F,1.625,1.275,0.45,42.99201675,20.97863,10.13494625,9.36950975,9.0
3440,I,0.8125,0.625,0.2,4.2807745,1.587572,0.89300925,1.26155275,6.0
3441,I,1.0125,0.775,0.225,8.51902475,3.55786225,1.80019325,2.6932025,6.0
3442,F,1.0625,0.8375,0.2875,12.94154675,5.273007,2.608154,3.685435,8.0
3443,M,1.525,1.2,0.425,32.31843,14.5432935,7.95203475,8.50485,10.0
3444,I,1.3875,1.0,0.35,29.8520235,11.793392,7.0023265,8.50485,14.0
3445,I,0.5,0.3875,0.125,1.0489315,0.35436875,0.15592225,0.1417475,4.0
3446,F,1.575,1.2625,0.4375,36.4291075,17.10892325,7.24329725,9.7238785,12.0
3447,F,1.475,1.15,0.3875,28.67551925,12.1619355,5.6982495,7.5126175,9.0
3448,M,1.6,1.25,0.4125,35.93299125,15.138633,7.98038425,8.9300925,11.0
3449,I,0.9875,0.7625,0.2125,8.4198015,3.061746,1.68679525,2.2963095,6.0
3450,F,1.5875,1.3,0.4375,38.838815,14.4298955,8.107957,10.489315,11.0
3451,I,1.125,0.925,0.3,13.437663,5.9817445,2.99087225,3.81300775,7.0
